action,score,retailer,scraped_name,scraped_price,matched_name,matched_slug,matched_category,product_url
WOULD IGNORE,0%,NextLevel PC,"Hikvision Desire 2.5 SATA SSD 256 GB",410.00,"",,,https://nextlevelpc.ma/ssd/13285-hikvision-desire-2-5-sata-ssd-256-gb.html
WOULD IGNORE,0%,NextLevel PC,"Hybrok HL240B Noir",2499.00,"",,,https://nextlevelpc.ma/cpu-cooler/78892-hybrok-hl240b-noir.html
WOULD IGNORE,0%,NextLevel PC,"Hybrok HL240W Blanc",699.00,"",,,https://nextlevelpc.ma/cpu-cooler/78897-hybrok-hl240w-blanc.html
WOULD IGNORE,0%,NextLevel PC,"Hybrok HL360B Noir",499.00,"",,,https://nextlevelpc.ma/composants/78870-hybrok-hl360b-noir.html
WOULD IGNORE,0%,NextLevel PC,"Hybrok HL360W Blanc",549.00,"",,,https://nextlevelpc.ma/composants/78875-hybrok-hl360w-blanc.html
WOULD MAP,100%,NextLevel PC,"HyperX Fury 8GB DDR4 2666MHz CL16",499.00,"Kingston ValueRAM 8GB DDR4-2666",kingston-valueram-8gb-ddr4-2666,ram,https://nextlevelpc.ma/dimm/96492-hyperx-fury-8gb-ddr4-2666mhz-cl16.html
WOULD IGNORE,0%,NextLevel PC,"HyperX Fury Black 8GB 3200MHZ  CL16",690.00,"",,,https://nextlevelpc.ma/memoire-ram/4587-hyperx-fury-marrakech-maroc-black-8gb-3200mhz-cl16.html
WOULD IGNORE,0%,NextLevel PC,"HyperX Fury DDR4 Black 16GB(2*8GB) 3000MHZ  CL15",1375.00,"",,,https://nextlevelpc.ma/memoire-ram/4586-hyperx-fury-marrakech-maroc-black-16gb28gb-3000mhz-cl15.html
WOULD IGNORE,0%,NextLevel PC,"HyperX Fury RGB 16GB(2*8GB) 2666MHZ  CL16",1250.00,"",,,https://nextlevelpc.ma/memoire-ram/4588-hyperx-fury-marrakech-maroc-rgb-16gb28gb-26666mhz-cl16.html
WOULD IGNORE,0%,NextLevel PC,"HyperX Fury RGB 8GB 3000MHZ  CL15",599.00,"",,,https://nextlevelpc.ma/memoire-ram/4589-hyperx-fury-marrakech-maroc-rgb-8gb-3000mhz-cl15.html
WOULD MAP,100%,NextLevel PC,"INNO3D GEFORCE RTX 3060 TWIN X2 8GB GDDR6",3299.00,"NVIDIA GeForce RTX 3060",nvidia-rtx-3060,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/94231-inno3d-geforce-rtx-3060-twin-x2-8gb-gddr6.html
WOULD MAP,100%,NextLevel PC,"INNO3D GEFORCE RTX 4080 SUPER X3 16GB",15999.00,"NVIDIA GeForce RTX 4080 SUPER",nvidia-rtx-4080-super,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/48760-inno3d-geforce-rtx-4080-super-x3-16gb.html
WOULD IGNORE,0%,NextLevel PC,"INNO3D GeForce GTX 1650 TWIN X2 OC 4GB",1799.00,"",,,https://nextlevelpc.ma/carte-graphique-video-gpu/70513-inno3d-geforce-gtx-1650-twin-x2-oc-4gb.html
WOULD MAP,100%,NextLevel PC,"INNO3D GeForce RTX 4070 TI SUPER TWIN X2 16GB",10999.00,"NVIDIA GeForce RTX 4070 Ti SUPER",nvidia-rtx-4070-ti-super,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/48726-inno3d-geforce-rtx-4070-ti-super-twin-x2-16gb.html
WOULD MAP,100%,NextLevel PC,"INNO3D GeForce RTX 4070 TI SUPER X3 OC 16GB",11999.00,"NVIDIA GeForce RTX 4070 Ti SUPER",nvidia-rtx-4070-ti-super,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/48750-inno3d-geforce-rtx-4070-ti-super-x3-oc-16gb.html
WOULD MAP,100%,NextLevel PC,"INNO3D GeForce RTX 5070 12GB TWIN X2 GDDR7",7999.00,"NVIDIA GeForce RTX 5070",nvidia-rtx-5070,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/95172-inno3d-geforce-rtx-5070-12gb-twin-x2-gddr7.html
WOULD MAP,100%,NextLevel PC,"INNO3D RTX 4070 ICHILL X3 12GB GDDR6X RGB",7890.00,"NVIDIA RTX 4070",nvidia-rtx-4070,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/48824-inno3d-rtx-4070-ichill-x3-12gb-gddr6x-rgb.html
WOULD MAP,100%,NextLevel PC,"INNO3D RTX 4070 TWIN X2 OC 12GB GDDR6X",7599.00,"NVIDIA RTX 4070",nvidia-rtx-4070,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/47262-inno3d-rtx-4070-twin-x2-oc-12gb-gddr6x.html
WOULD MAP,100%,NextLevel PC,"INNOVATION IT 16GB (1x16GB) DDR4 3200Mhz CL16 avec Heatspreader",1199.00,"Corsair Vengeance LPX 16GB DDR4-3200",corsair-vengeance-lpx-16gb-ddr4-3200,ram,https://nextlevelpc.ma/dimm/96047-innovation-it-16gb-1x16gb-ddr4-3200mhz-cl16-avec-heatspreader.html
WOULD MAP,100%,NextLevel PC,"INNOVATION IT 16GB (1x16GB) DDR5 5200Mhz CL42",2499.00,"Kingston FURY Beast 16GB DDR5-5200",kingston-fury-beast-16gb-ddr5-5200,ram,https://nextlevelpc.ma/dimm/97211-innovation-it-16gb-1x16gb-ddr5-5200mhz-cl42.html
WOULD IGNORE,0%,NextLevel PC,"INNOVATION IT 512GB SSD M.2 NVMe PERFORMANCE BULK",329.00,"",,,https://nextlevelpc.ma/ssd/95562-innovation-it-512gb-ssd-m2-nvme-performance-bulk.html
WOULD MAP,100%,NextLevel PC,"INNOVATION IT 8GB (1x8GB) DDR4 3200Mhz CL22",1349.00,"Corsair Vengeance LPX 8GB DDR4-3200",corsair-vengeance-lpx-8gb-ddr4-3200,ram,https://nextlevelpc.ma/dimm/96046-innovation-it-8gb-1x8gb-ddr4-3200mhz-cl22.html
WOULD MAP,100%,NextLevel PC,"INNOVATION IT 8GB (1x8GB) DDR4 3200Mhz CL22 avec Heatspreader",599.00,"Corsair Vengeance LPX 8GB DDR4-3200",corsair-vengeance-lpx-8gb-ddr4-3200,ram,https://nextlevelpc.ma/dimm/96048-innovation-it-8gb-1x8gb-ddr4-3200mhz-cl22-avec-heatspreader.html
WOULD IGNORE,0%,NextLevel PC,"INNOVATION IT SUPERIORQ 1TB SSD M.2 BULK (QLC)",1799.00,"",,,https://nextlevelpc.ma/ssd/95961-innovation-it-superiorq-1tb-ssd-m2-bulk-qlc-.html
WOULD IGNORE,0%,NextLevel PC,"INNOVATION IT SUPERIORQ 512GB SSD 2.5&quot; BULK (QLC)",449.00,"",,,https://nextlevelpc.ma/ssd/95670-innovation-it-superiorq-512gb-ssd-25-bulk-qlc.html
WOULD IGNORE,0%,NextLevel PC,"INTENSO PREMIUM 500GB SSD M.2 NVMe",849.00,"",,,https://nextlevelpc.ma/ssd/95563-intenso-premium-500gb-ssd-m2-nvme.html
WOULD IGNORE,0%,NextLevel PC,"INTENSO TOP PERFORMANCE M.2 SSD 512GB",949.00,"",,,https://nextlevelpc.ma/ssd/96615-intenso-top-performance-m2-ssd-512gb.html
WOULD IGNORE,0%,NextLevel PC,"INTENSO TOP SSD 2.5&quot; SATA III 256GB",499.00,"",,,https://nextlevelpc.ma/ssd/96500-intenso-top-ssd-25-sata-iii-256gb.html
WOULD IGNORE,0%,NextLevel PC,"INTENSO TOP SSD M.2 256GB",949.00,"",,,https://nextlevelpc.ma/ssd/96498-intenso-top-ssd-m2-256gb.html
WOULD IGNORE,0%,NextLevel PC,"Intel Socket Aluminum Heat Sink (Ventilo)",120.00,"",,,https://nextlevelpc.ma/cpu-cooler/6754-intel-socket-aluminum-heat-sink-ventilo.html
WOULD MAP,100%,NextLevel PC,"KFA2 GeForce RTX 3050 1-Click OC",3490.00,"NVIDIA GeForce RTX 3050",nvidia-rtx-3050,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/22074-kfa2-geforce-rtx-3050-1-click-oc.html
WOULD MAP,100%,NextLevel PC,"KFA2 GeForce RTX 3060 (1-Click OC)",4390.00,"NVIDIA GeForce RTX 3060",nvidia-rtx-3060,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/21979-kfa2-geforce-rtx-3060-1-click-oc-lhr.html
WOULD MAP,100%,NextLevel PC,"KFA2 GeForce RTX 3060 Ti Plus (1-Click OC)",5790.00,"NVIDIA GeForce RTX 3060 Ti",nvidia-rtx-3060-ti,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/22029-kfa2-geforce-rtx-3060-ti-plus-1-click-oc.html
WOULD IGNORE,0%,NextLevel PC,"KINGSTON A400 480GB SSD",449.00,"",,,https://nextlevelpc.ma/ssd/93796-kingston-a400-480gb-ssd.html
WOULD IGNORE,0%,NextLevel PC,"KINGSTON A400 960GB SSD",699.00,"",,,https://nextlevelpc.ma/ssd/93797-kingston-a400-960gb-ssd.html
WOULD MAP,100%,NextLevel PC,"KINGSTON FURY BEAST 16GB (1x16GB) DDR5 5200MHz CL40",1999.00,"Kingston FURY Beast 16GB DDR5-5200",kingston-fury-beast-16gb-ddr5-5200,ram,https://nextlevelpc.ma/dimm/96399-kingston-fury-beast-16gb-1x16gb-ddr5-5200mhz-cl40.html
WOULD MAP,100%,NextLevel PC,"KINGSTON FURY BEAST 64GB (2x32GB) DDR5 6000MHz CL36",299.00,"G.Skill Trident Z5 64GB DDR5-6000",gskill-trident-z5-64gb-ddr5-6000,ram,https://nextlevelpc.ma/dimm/96400-kingston-fury-beast-64gb-2x32gb-ddr5-6000mhz-cl36.html
WOULD MAP,100%,NextLevel PC,"KINGSTON FURY Beast 32GB (2x16GB) DDR5 6000 MHz CL30 - KF560C30BBEK2-32",1349.00,"G.Skill G.Skill Trident Z5 DDR5 32GB 6000MHz",gskill-gskill-trident-z5-ddr5-32gb-6000mhz,ram,https://nextlevelpc.ma/dimm/94851-kingston-fury-beast-32gb-2x16gb-ddr5-6000-mhz-cl30-kf560c30bbek2-32.html
WOULD IGNORE,0%,NextLevel PC,"KINGSTON NV3 2TB SSD NVMe M.2 2280",1499.00,"",,,https://nextlevelpc.ma/ssd/94554-kingston-nv3-2tb-ssd-nvme-m2-2280.html
WOULD IGNORE,0%,NextLevel PC,"Kingston FURY 32 Go (2 x 16 Go) DDR5 5600 MHz",1790.00,"",,,https://nextlevelpc.ma/memoire-ram/32871-kingston-fury-32-go-2-x-16-go-ddr5-5600-mhz.html
WOULD MAP,100%,NextLevel PC,"Kingston FURY Beast 32GB (2x16GB) DDR5 5600 MHz CL40 - KF556C40BBK2-32",4799.00,"Corsair Corsair Vengeance DDR5 32GB 5600MHz",corsair-corsair-vengeance-ddr5-32gb-5600mhz,ram,https://nextlevelpc.ma/memoire-ram/93580-kingston-fury-beast-32gb-2x16gb-ddr5-5600-mhz-cl40-kf556c40bbk2-32.html
WOULD MAP,100%,NextLevel PC,"Kingston FURY Beast 32GB (2x16GB) DDR5 6000 MHz CL40 - KF560C40BBK2-32",1399.00,"G.Skill G.Skill Trident Z5 DDR5 32GB 6000MHz",gskill-gskill-trident-z5-ddr5-32gb-6000mhz,ram,https://nextlevelpc.ma/memoire-ram/93579-kingston-fury-beast-32gb-2x16gb-ddr5-6000-mhz-cl40-kf560c40bbk2-32.html
WOULD MAP,100%,NextLevel PC,"Kingston FURY Beast 64GB (2x32GB) DDR5 5600 MHz CL40 - KF556C40BBK2-64",649.00,"Corsair Vengeance DDR5-5600 64GB",corsair-vengeance-ddr5-64gb-5600,ram,https://nextlevelpc.ma/memoire-ram/93582-kingston-fury-beast-64gb-2x32gb-ddr5-5600-mhz-cl40-kf556c40bbk2-64.html
WOULD IGNORE,0%,NextLevel PC,"Kingston FURY Beast RGB 32 Go DDR5 6000 MHz",2790.00,"",,,https://nextlevelpc.ma/memoire-ram/21919-kingston-fury-beast-rgb-32-go-ddr5-6000-mhz.html
WOULD MAP,100%,NextLevel PC,"Kingston FURY Beast RGB 64GB (2 x 32GB) DDR5 6000 MHz CL36 - KF560C36BBEAK2-64",8399.00,"G.Skill Trident Z5 64GB DDR5-6000",gskill-trident-z5-64gb-ddr5-6000,ram,https://nextlevelpc.ma/memoire-ram/93581-kingston-fury-beast-rgb-64gb-2-x-32gb-ddr5-6000-mhz-cl36-kf560c36bbeak2-64.html
WOULD MAP,100%,NextLevel PC,"Kingston Fury Beast DDR5 5600 Mhz 16GB (1x16GB)",899.00,"Corsair Vengeance DDR5-5600 16GB",corsair-vengeance-ddr5-16gb-5600,ram,https://nextlevelpc.ma/memoire-ram/38528-kingston-fury-beast-ddr5-5600-mhz-16gb-1x16gb.html
WOULD MAP,100%,NextLevel PC,"Kingston Fury Renegade 32GB (2x16GB) DDR5 6000 MHz CL32 - KF560C32RSAK2-32",1699.00,"G.Skill G.Skill Trident Z5 DDR5 32GB 6000MHz",gskill-gskill-trident-z5-ddr5-32gb-6000mhz,ram,https://nextlevelpc.ma/memoire-ram/90608-kingston-fury-renegade-32gb-2x16gb-ddr5-6000-mhz-cl32-kf560c32rsak2-32.html
WOULD IGNORE,0%,NextLevel PC,"Kingston KC3000 1024 Go",999.00,"",,,https://nextlevelpc.ma/ssd/47172-kingston-kc3000-1024-go.html
WOULD IGNORE,0%,NextLevel PC,"Kingston KC3000 2048 Go",1699.00,"",,,https://nextlevelpc.ma/ssd/47178-hd-m2-ssd-2tb-kingston-kc3000-pcie4-0-nvme.html
WOULD IGNORE,0%,NextLevel PC,"Kingston NV3 1TB SSD NVMe M.2 2280",1799.00,"",,,https://nextlevelpc.ma/ssd/93636-kingston-nv3-1tb-ssd-nvme-m2-2280.html
WOULD IGNORE,0%,NextLevel PC,"Kingston NVME M.2 A2000 250G",690.00,"",,,https://nextlevelpc.ma/ssd/4687-kingston-nvme-m-2-a2000-250g.html
WOULD IGNORE,0%,NextLevel PC,"Kingston NVME M.2 A2000 500G",1180.00,"",,,https://nextlevelpc.ma/ssd/4688-kingston-nvme-m-2-a2000-500g.html
WOULD MAP,100%,NextLevel PC,"LEXAR 16GB DDR4 3200Mhz",1299.00,"Corsair Vengeance LPX 16GB DDR4-3200",corsair-vengeance-lpx-16gb-ddr4-3200,ram,https://nextlevelpc.ma/memoire-ram/31847-lexar-16gb-ddr4-3200mhz.html
WOULD MAP,100%,NextLevel PC,"LEXAR 32GB DDR4 3200Mhz",2399.00,"Kingston Kingston Fury Beast DDR4 32GB 3200MHz",kingston-kingston-fury-beast-ddr4-32gb-3200mhz,ram,https://nextlevelpc.ma/memoire-ram/31181-lexar-32gb-ddr4-3200mhz.html
WOULD MAP,100%,NextLevel PC,"LEXAR 8GB DDR4 3200Mhz",649.00,"Corsair Vengeance LPX 8GB DDR4-3200",corsair-vengeance-lpx-8gb-ddr4-3200,ram,https://nextlevelpc.ma/memoire-ram/31178-lexar-8gb-ddr4-3200mhz.html
WOULD IGNORE,0%,NextLevel PC,"LEXAR ARES RGB 32GB (2x16GB) DDR5 6400MHz CL32",4999.00,"",,,https://nextlevelpc.ma/dimm/96272-lexar-ares-rgb-32gb-2x16gb-ddr5-6400mhz-cl32.html
WOULD IGNORE,0%,NextLevel PC,"LEXAR NM610 PRO 1TB SSD NVME M.2 PCIe Gen3x4",2799.00,"",,,https://nextlevelpc.ma/ssd/95163-lexar-nm610-pro-1tb-ssd-nvme-m2-pcie-gen3x4.html
WOULD IGNORE,0%,NextLevel PC,"LEXAR NM610 PRO 500GB SSD NVME M.2 PCIe Gen3x4",1499.00,"",,,https://nextlevelpc.ma/ssd/95164-lexar-nm610-pro-500gb-ssd-nvme-m2-pcie-gen3x4.html
WOULD IGNORE,0%,NextLevel PC,"LEXAR NQ100 256GB SSD 2.5” SATA III (6Gb/s)",549.00,"",,,https://nextlevelpc.ma/ssd/96713-lexar-nq100-256gb-ssd-25-sata-iii-6gbs.html
WOULD IGNORE,0%,NextLevel PC,"LEXAR NQ100 512GB SSD 2.5” SATA III (6Gb/s)",949.00,"",,,https://nextlevelpc.ma/ssd/96712-lexar-nq100-512gb-ssd-25-sata-iii-6gbs.html
WOULD IGNORE,0%,NextLevel PC,"LEXAR NQ790 1TB SSD M.2 PCIe NVMe",899.00,"",,,https://nextlevelpc.ma/ssd/94557-lexar-nq790-1tb-ssd-m2-pcie-nvme.html
WOULD IGNORE,0%,NextLevel PC,"LEXAR NS100 SSD SATA 512GB",600.00,"",,,https://nextlevelpc.ma/ssd/31174-lexar-ns100-ssd-sata-512gb.html
WOULD MAP,100%,NextLevel PC,"LEXAR SO-DIMM 16GB DDR5 5600MHZ CL46",749.00,"Corsair Vengeance DDR5-5600 16GB",corsair-vengeance-ddr5-16gb-5600,ram,https://nextlevelpc.ma/so-dimm/95289-lexar-so-dimm-16gb-ddr5-5600mhz-cl46.html
WOULD MAP,100%,NextLevel PC,"LEXAR THOR 16GB (1x16GB) DDR4 3600Mhz CL18 Blanc BULK",5499.00,"Corsair Corsair Vengeance DDR4 16GB 3600MHz",corsair-corsair-vengeance-ddr4-16gb-3600mhz,ram,https://nextlevelpc.ma/dimm/96038-lexar-thor-16gb-1x16gb-ddr4-3600mhz-cl18-blanc-bulk.html
WOULD MAP,100%,NextLevel PC,"LEXAR THOR 16GB DDR4 3200MHZ BULK",1899.00,"Corsair Vengeance LPX 16GB DDR4-3200",corsair-vengeance-lpx-16gb-ddr4-3200,ram,https://nextlevelpc.ma/dimm/96014-lexar-thor-16gb-ddr4-3200mhz-bulk.html
WOULD IGNORE,0%,NextLevel PC,"LEXAR THOR 16Go (8×2) DDR4 3200Mhz",549.00,"",,,https://nextlevelpc.ma/memoire-ram/76922-lexar-thor-16go-8x2-ddr4-3200mhz.html
WOULD MAP,100%,NextLevel PC,"LEXAR THOR 32GB (2x16GB) DDR4 3600Mhz CL18 Blanc",1999.00,"G.Skill Ripjaws V 32GB DDR4-3600",gskill-ripjaws-v-32gb-ddr4-3600,ram,https://nextlevelpc.ma/dimm/96037-lexar-thor-32gb-2x16gb-ddr4-3600mhz-cl18-blanc.html
WOULD IGNORE,0%,NextLevel PC,"LEXAR THOR 32Go (16x2) DDR4 3200Mhz",1799.00,"",,,https://nextlevelpc.ma/memoire-ram/35415-lexar-thor-32go-16x2-ddr4-3200mhz.html
WOULD MAP,100%,NextLevel PC,"LEXAR THOR RGB 32GB (2x16GB) DDR5 6000MHz CL38",2899.00,"G.Skill G.Skill Trident Z5 DDR5 32GB 6000MHz",gskill-gskill-trident-z5-ddr5-32gb-6000mhz,ram,https://nextlevelpc.ma/dimm/97101-lexar-thor-rgb-32gb-2x16gb-ddr5-6000mhz-cl38.html
WOULD MAP,100%,NextLevel PC,"LEXAR UDIMM 32GB (1x32GB) DDR5 5600MHz CL46 - LD5U32G56C46ST-BGS",4699.00,"Corsair Corsair Vengeance DDR5 32GB 5600MHz",corsair-corsair-vengeance-ddr5-32gb-5600mhz,ram,https://nextlevelpc.ma/dimm/96711-lexar-udimm-32gb-1x32gb-ddr5-5600mhz-cl46-ld5u32g56c46st-bgs.html
WOULD IGNORE,0%,NextLevel PC,"LIAN LI HYDROSHIFT II LCD-C 360CL Noir",1999.00,"",,,https://nextlevelpc.ma/kits-watercooling/97305-lian-li-hydroshift-ii-lcd-c-360cl-noir.html
WOULD IGNORE,0%,NextLevel PC,"LIAN LI HYDROSHIFT LCD 360R Blanc",1799.00,"",,,https://nextlevelpc.ma/kits-watercooling/94897-lian-li-hydroshift-lcd-360r-blanc.html
WOULD IGNORE,0%,NextLevel PC,"LIAN LI HYDROSHIFT LCD 360S Blanc",799.00,"",,,https://nextlevelpc.ma/kits-watercooling/94898-lian-li-hydroshift-lcd-360s-blanc.html
WOULD MAP,100%,NextLevel PC,"Lexar Ares 16GB RGB DDR4 (2x8GB) 3600Mhz",529.00,"Corsair Corsair Vengeance DDR4 16GB 3600MHz",corsair-corsair-vengeance-ddr4-16gb-3600mhz,ram,https://nextlevelpc.ma/memoire-ram/44335-lexar-ares-16gb-rgb-ddr4-2x8gb-3600mhz.html
WOULD MAP,100%,NextLevel PC,"Lexar Ares 32GB RGB DDR4 (2x16GB) 3600Mhz",949.00,"G.Skill Ripjaws V 32GB DDR4-3600",gskill-ripjaws-v-32gb-ddr4-3600,ram,https://nextlevelpc.ma/memoire-ram/44342-lexar-ares-32gb-rgb-ddr4-2x16gb-3600mhz.html
WOULD IGNORE,0%,NextLevel PC,"Lexar NM610 PRO 2TB SSD NVMe M.2 PCIe Gen3x4",1299.00,"",,,https://nextlevelpc.ma/ssd/70521-lexar-nm610-pro-2tb-ssd-nvme-m-2-pcie-gen3x4.html
WOULD IGNORE,0%,NextLevel PC,"Lexar NM620 1TB NVMe M.2",729.00,"",,,https://nextlevelpc.ma/ssd/42396-lexar-nm620-1tb-nvme-m-2.html
WOULD IGNORE,0%,NextLevel PC,"Lexar NM620 M.2 PCIe NVMe 256GB",599.00,"",,,https://nextlevelpc.ma/ssd/39914-lexar-nm620-m-2-pcie-nvme-256gb.html
WOULD IGNORE,0%,NextLevel PC,"Lexar NM620 M.2 PCIe NVMe 2TB",1499.00,"",,,https://nextlevelpc.ma/ssd/57214-lexar-nm620-m-2-pcie-nvme-2tb.html
WOULD IGNORE,0%,NextLevel PC,"Lexar NM620 M.2 PCIe NVMe 512GB",299.00,"",,,https://nextlevelpc.ma/ssd/76957-lexar-nm620-m-2-pcie-nvme-512gb.html
WOULD IGNORE,0%,NextLevel PC,"Lexar NS100 1TB",1449.00,"",,,https://nextlevelpc.ma/ssd/42397-lexar-ns100-1tb.html
WOULD MAP,100%,NextLevel PC,"Lexar SO-DIMM 16GB DDR4 3200 MHz",399.00,"Corsair Vengeance LPX 16GB DDR4-3200",corsair-vengeance-lpx-16gb-ddr4-3200,ram,https://nextlevelpc.ma/memoire-ram/34282-lexar-so-dimm-16gb-ddr4-3200-mhz.html
WOULD MAP,100%,NextLevel PC,"Lexar SO-DIMM 32GB DDR4 3200 MHz",1999.00,"Kingston Kingston Fury Beast DDR4 32GB 3200MHz",kingston-kingston-fury-beast-ddr4-32gb-3200mhz,ram,https://nextlevelpc.ma/memoire-ram/34285-lexar-so-dimm-32gb-ddr4-3200-mhz.html
WOULD IGNORE,0%,NextLevel PC,"Lexar SO-DIMM 4GB DDR4 3200 MHz CL22",169.00,"",,,https://nextlevelpc.ma/memoire-ram/93552-lexar-so-dimm-4gb-ddr4-3200-mhz-cl22-.html
WOULD MAP,100%,NextLevel PC,"Lexar SO-DIMM 8GB DDR4 3200 MHz",299.00,"Corsair Vengeance LPX 8GB DDR4-3200",corsair-vengeance-lpx-8gb-ddr4-3200,ram,https://nextlevelpc.ma/memoire-ram/34279-lexar-so-dimm-8gb-ddr4-3200-mhz.html
WOULD MAP,100%,NextLevel PC,"Lexar UDIMM 16GB (1x16) DDR5 5600MHz CL46 - LD5U16G56C46ST-BGS",2499.00,"Corsair Vengeance DDR5-5600 16GB",corsair-vengeance-ddr5-16gb-5600,ram,https://nextlevelpc.ma/memoire-ram/93723-lexar-udimm-16gb-1x16-ddr5-5600mhz-cl46-ld5u16g56c46st-bgs-.html
WOULD IGNORE,0%,NextLevel PC,"Lexar UDIMM 8GB DDR5 5600MHz CL46 - LD5U08G56C46ST-BGS",1399.00,"",,,https://nextlevelpc.ma/memoire-ram/93722-lexar-udimm-8gb-ddr5-5600mhz-cl46-ld5u08g56c46st-bgs-.html
WOULD IGNORE,0%,NextLevel PC,"Lian Li Galahad II 240 Trinity SL-INF (blanc)",1699.00,"",,,https://nextlevelpc.ma/composants/48862-lian-li-galahad-ii-240-trinity-sl-inf-blanc.html
WOULD IGNORE,0%,NextLevel PC,"Lian Li Galahad II LCD 360 (noir)",1549.00,"",,,https://nextlevelpc.ma/cpu-cooler/48715-lian-li-galahad-ii-lcd-360-noir.html
WOULD IGNORE,0%,NextLevel PC,"Lian Li Hydroshift LCD 360R Noir",2299.00,"",,,https://nextlevelpc.ma/cpu-cooler/93658-lian-li-hydroshift-lcd-360r-noir.html
WOULD IGNORE,0%,NextLevel PC,"Lian Li ST120 ARGB PWM Triple Pack Blanc",399.00,"",,,https://nextlevelpc.ma/composants/70589-lian-li-st120-argb-pwm-triple-pack-blanc.html
WOULD IGNORE,0%,NextLevel PC,"Lian Li ST120 ARGB PWM Triple Pack Noir",1099.00,"",,,https://nextlevelpc.ma/cpu-cooler/54977-lian-li-st120-argb-pwm-triple-pack-noir.html
WOULD IGNORE,0%,NextLevel PC,"Lian Li UNI Fan SL V2 120mm ARGB Blanc - Pack de 3",1599.00,"",,,https://nextlevelpc.ma/cpu-cooler/93660-lian-li-uni-fan-sl-v2-120mm-argb-blanc-pack-de-3.html
WOULD IGNORE,0%,NextLevel PC,"Lian Li Uni Fan SL Wireless 120 Blanc - Pack de 3",1049.00,"",,,https://nextlevelpc.ma/cpu-cooler/93664-lian-li-uni-fan-sl-wireless-120-blanc-pack-de-3.html
WOULD IGNORE,0%,NextLevel PC,"Lian Li Uni Fan SL Wireless LCD 120 Blanc - Pack de 3",1599.00,"",,,https://nextlevelpc.ma/cpu-cooler/93665-lian-li-uni-fan-sl-wireless-lcd-120-blanc-pack-de-3.html
WOULD IGNORE,0%,NextLevel PC,"Lian Li Uni Fan SL Wireless LCD 120 Noir - Pack de 3",249.00,"",,,https://nextlevelpc.ma/cpu-cooler/93659-lian-li-uni-fan-sl-wireless-lcd-120-noir-pack-de-3.html
WOULD IGNORE,0%,NextLevel PC,"Lian Li Uni Fan TL120 LCD 3-pack Blanc",1799.00,"",,,https://nextlevelpc.ma/cpu-cooler/70603-lian-li-uni-fan-tl120-lcd-3-pack-blanc.html
WOULD IGNORE,0%,NextLevel PC,"Lian Li Uni Fan TL120 LCD 3-pack Noir",1799.00,"",,,https://nextlevelpc.ma/composants/70583-lian-li-uni-fan-tl120-lcd-3-pack-noir.html
WOULD IGNORE,0%,NextLevel PC,"Liquid Freezer II 360 ARGB",2799.00,"",,,https://nextlevelpc.ma/composants/42370-liquid-freezer-ii-360-argb.html
WOULD IGNORE,0%,NextLevel PC,"MARS GAMING MCPU1V2 CPU COOLER",118.00,"",,,https://nextlevelpc.ma/composants/4721-mars-gaming-mcpu1v2-cpu-cooler.html
WOULD IGNORE,0%,NextLevel PC,"MARS GAMING ML ONE 120 NOIR",690.00,"",,,https://nextlevelpc.ma/composants/20262-mars-gaming-ml-one-120-noir.html
WOULD MAP,100%,NextLevel PC,"MAXSUN Geforce RTX 3060 TERMINATOR 12GB GDDR6 BULK",3499.00,"NVIDIA GeForce RTX 3060",nvidia-rtx-3060,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/96649-maxsun-geforce-rtx-3060-terminator-12gb-gddr6-bulk.html
WOULD IGNORE,0%,NextLevel PC,"MSI A520M-A PRO",649.00,"",,,https://nextlevelpc.ma/carte-mere/5516-msi-a520m-a-pro.html
WOULD IGNORE,0%,NextLevel PC,"MSI B550M-A PRO",1659.00,"",,,https://nextlevelpc.ma/carte-mere/9915-msi-b550m-a-pro.html
WOULD IGNORE,0%,NextLevel PC,"MSI CORELIQUID A17 MLG EDITION",329.00,"",,,https://nextlevelpc.ma/kits-watercooling/97267-msi-coreliquid-a17-mlg-edition.html
WOULD MAP,100%,NextLevel PC,"MSI GEFORCE RTX 4080 SUPRIM X 16G",17000.00,"NVIDIA RTX 4080",nvidia-rtx-4080,gpu,https://nextlevelpc.ma/carte-graphique-video-gpu/20397-msi-geforce-rtx-4080-suprim-x-16g.html
WOULD IGNORE,0%,NextLevel PC,"MSI GTX 1050 Ti LP",3090.00,"",,,https://nextlevelpc.ma/carte-graphique-video-gpu/6587-msi-gtx-1050-ti-maroc-itx-4g-ocv1.html
WOULD IGNORE,0%,NextLevel PC,"MSI GTX 1650 SUPER GAMING X",4200.00,"",,,https://nextlevelpc.ma/carte-graphique-video-gpu/6373-msi-geforce-gtx-1650-super-gaming-x.html
